id,name,city,country,address,category,importance,website,exhibitions_url,title,start_date,end_date,artists,curators,status,image_url,source_url,crawler,scraped_at,updated_at
m-plus-m-playscape-unknown,M+,Hong Kong,Hong Kong,"38 Museum Drive, West Kowloon Cultural District, Hong Kong",museum,global,https://www.mplus.org.hk,https://www.mplus.org.hk/en/exhibitions/,M+ Playscape,,,[],[],current,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mplus.org.hk/en/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
m-plus-m-sigg-collection-inner-worlds-unknown,M+,Hong Kong,Hong Kong,"38 Museum Drive, West Kowloon Cultural District, Hong Kong",museum,global,https://www.mplus.org.hk,https://www.mplus.org.hk/en/exhibitions/,M+ Sigg Collection: Inner Worlds,,,[],[],current,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mplus.org.hk/en/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
m-plus-making-it-matters-unknown,M+,Hong Kong,Hong Kong,"38 Museum Drive, West Kowloon Cultural District, Hong Kong",museum,global,https://www.mplus.org.hk,https://www.mplus.org.hk/en/exhibitions/,Making It Matters,,,[],[],current,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mplus.org.hk/en/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
m-plus-nakagin-and-kiyotomo-architectural-icons-from-tokyo-1970s198-unknown,M+,Hong Kong,Hong Kong,"38 Museum Drive, West Kowloon Cultural District, Hong Kong",museum,global,https://www.mplus.org.hk,https://www.mplus.org.hk/en/exhibitions/,"Nakagin and Kiyotomo: Architectural Icons from Tokyo, 1970s–1980s",,,[],[],current,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mplus.org.hk/en/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
m-plus-shanshui-echoes-and-signals-unknown,M+,Hong Kong,Hong Kong,"38 Museum Drive, West Kowloon Cultural District, Hong Kong",museum,global,https://www.mplus.org.hk,https://www.mplus.org.hk/en/exhibitions/,Shanshui: Echoes and Signals,,,[],[],current,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mplus.org.hk/en/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
m-plus-the-cabinet-unknown,M+,Hong Kong,Hong Kong,"38 Museum Drive, West Kowloon Cultural District, Hong Kong",museum,global,https://www.mplus.org.hk,https://www.mplus.org.hk/en/exhibitions/,The Cabinet,,,[],[],current,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mplus.org.hk/en/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
m-plus-things-spaces-interactions-unknown,M+,Hong Kong,Hong Kong,"38 Museum Drive, West Kowloon Cultural District, Hong Kong",museum,global,https://www.mplus.org.hk,https://www.mplus.org.hk/en/exhibitions/,"Things, Spaces, Interactions",,,[],[],current,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mplus.org.hk/en/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
m-plus-wael-shawky-i-am-hymns-of-the-new-temples-unknown,M+,Hong Kong,Hong Kong,"38 Museum Drive, West Kowloon Cultural District, Hong Kong",museum,global,https://www.mplus.org.hk,https://www.mplus.org.hk/en/exhibitions/,Wael Shawky: I Am Hymns of the New Temples,,,[],[],current,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mplus.org.hk/en/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2012-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2012,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2013-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2013,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2014-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2014,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2015-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2015,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2016-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2016,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2017-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2017,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2018-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2018,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2019-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2019,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2020-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2020,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2021-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2021,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2022-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2022,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2023-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2023,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-2024-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,2024,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-exhibitions-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,Exhibitions,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
para-site-programmes-unknown,Para Site,Hong Kong,Hong Kong,"22/F, Wing Wah Industrial Building, 677 King's Road, Quarry Bay, Hong Kong",non_profit,global,https://www.para-site.art,https://www.para-site.art/programmes/,Programmes,,,[],[],current,,https://www.para-site.art/programmes/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
ica-london-events-unknown,Institute of Contemporary Arts (ICA London),London,United Kingdom,"The Mall, London SW1Y 5AH",kunsthalle,global,https://www.ica.art,https://www.ica.art/whats-on/,Events,,,[],[],current,,https://www.ica.art/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
ica-london-exhibitions-unknown,Institute of Contemporary Arts (ICA London),London,United Kingdom,"The Mall, London SW1Y 5AH",kunsthalle,global,https://www.ica.art,https://www.ica.art/whats-on/,Exhibitions,,,[],[],current,,https://www.ica.art/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
ica-london-october-unknown,Institute of Contemporary Arts (ICA London),London,United Kingdom,"The Mall, London SW1Y 5AH",kunsthalle,global,https://www.ica.art,https://www.ica.art/whats-on/,October,,,[],[],current,,https://www.ica.art/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
ica-london-playback-unknown,Institute of Contemporary Arts (ICA London),London,United Kingdom,"The Mall, London SW1Y 5AH",kunsthalle,global,https://www.ica.art,https://www.ica.art/whats-on/,Playback,,,[],[],current,,https://www.ica.art/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
ica-london-what-s-on-unknown,Institute of Contemporary Arts (ICA London),London,United Kingdom,"The Mall, London SW1Y 5AH",kunsthalle,global,https://www.ica.art,https://www.ica.art/whats-on/,What's On,,,[],[],current,,https://www.ica.art/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-amar-kanwar-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Amar Kanwar,,,[],[],current,https://d37zoqglehb9o7.cloudfront.net/uploads/2025/10/lr2-SaM-amar-kanwar-IMG_8453-AA-640x400.jpg,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-archive-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Archive,,,[],[],current,,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-cecily-brown-picture-making-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Cecily Brown: Picture Making,,,[],[],current,https://d37zoqglehb9o7.cloudfront.net/uploads/2026/02/C593-1-28518-640x400.jpg,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-david-hockney-a-year-in-normandie-and-some-other-thoughts-ab-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,David Hockney: A Year in Normandie and Some Other Thoughts about Painting,,,[],[],current,https://d37zoqglehb9o7.cloudfront.net/uploads/2025/09/Serp_Hockney_2026_011-640x400.jpg,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-exhibitions-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Exhibitions,,,[],[],current,,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-jesus-rafael-soto-penetrable-bbl-jaune-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Jesús Rafael Soto: Pénétrable BBL Jaune,,,[],[],current,https://d37zoqglehb9o7.cloudfront.net/uploads/2026/06/Serp_Soto_2026_View8_002.1_web-banner-640x400.jpg,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-justin-caguiat-change-ringing-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Justin Caguiat: Change Ringing,,,[],[],current,https://d37zoqglehb9o7.cloudfront.net/uploads/2026/07/JUSTIN-CAGUIAT_1920x1080px_14JUL26-640x400.jpg,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-podcast-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Podcast,,,[],[],current,,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-projects-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Projects,,,[],[],current,,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-resource-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Resource,,,[],[],current,,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-serpentine-pavilion-2026-by-lanza-atelier-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Serpentine Pavilion 2026 by LANZA atelier,,,[],[],current,https://d37zoqglehb9o7.cloudfront.net/uploads/2026/06/Serpentine-Pavilion-2026_Aerial-View_6_1989-640x400.jpg,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-tours-of-our-exhibitions-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,Tours of our Exhibitions,,,[],[],current,,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-what-s-on-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,What's On,,,[],[],current,,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-whats-on-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,What’s On,,,[],[],current,,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
serpentine-galleries-processing-unknown,Serpentine Galleries,London,United Kingdom,"Kensington Gardens, London W2 3XA",kunsthalle,global,https://www.serpentinegalleries.org,https://www.serpentinegalleries.org/whats-on/,processing...,,,[],[],current,https://d37zoqglehb9o7.cloudfront.net/uploads/2026/07/processing_visual-press2_sign-off-640x400.jpg,https://www.serpentinegalleries.org/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-autofoto-photobooth-at-the-photographers-gallery-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Autofoto photobooth at The Photographers' Gallery,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-book-presentation-talk-signing-lua-ribeira-agony-in-the-gard-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,"Book Presentation, Talk & Signing, Lúa Ribeira: Agony in the Garden",,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-book-now-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Book now,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-discussion-global-photographies-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Discussion: Global Photographies,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-folio-friday-september-2026-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Folio Friday: September 2026,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-now-open-in-soho-photography-quarter-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Now open in Soho Photography Quarter!,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-now-open-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Now open!,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-online-course-starting-an-archive-2026-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Online Course: Starting an Archive (2026),,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-online-course-japanese-photography-reconsidered-women-in-foc-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Online course | Japanese photography reconsidered: Women in focus,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-open-call-future-of-archives-whose-archive-is-it-anyway-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Open Call | Future of Archives: Whose Archive is it Anyway?,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-open-call-cite-the-past-sight-the-stars-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,"Open Call: Cite the past, sight the stars",,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-past-programme-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Past Programme,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-publication-launch-talk-live-portrait-making-ellen-kydd-lond-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,"Publication Launch, Talk & Live Portrait Making, Ellen Kydd: London Dyke Deck",,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-sold-out-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,Sold out,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
photographers-gallery-what-s-on-unknown,The Photographers' Gallery,London,United Kingdom,"16-18 Ramillies Street, London W1F 7LW",museum,national,https://thephotographersgallery.org.uk,https://thephotographersgallery.org.uk/whats-on/,What's On,,,[],[],current,,https://thephotographersgallery.org.uk/whats-on/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
whitechapel-gallery-backyard-biennial-east-unknown,Whitechapel Gallery,London,United Kingdom,"77-82 Whitechapel High Street, London E1 7QX",museum,global,https://www.whitechapelgallery.org,https://www.whitechapelgallery.org/exhibitions/,Backyard Biennial: East,,,[],[],current,https://www.whitechapelgallery.org/wp-content/uploads/2026/04/BB-Map-Logo-Image-570x428.png,https://www.whitechapelgallery.org/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
whitechapel-gallery-cecilia-vicuna-unknown,Whitechapel Gallery,London,United Kingdom,"77-82 Whitechapel High Street, London E1 7QX",museum,global,https://www.whitechapelgallery.org,https://www.whitechapelgallery.org/exhibitions/,Cecilia Vicuña,,,[],[],current,https://www.whitechapelgallery.org/wp-content/uploads/2026/06/1.-Cecilia-Vicuna-Quipu-menstrual-1-2006-2024-370x280.jpg,https://www.whitechapelgallery.org/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
whitechapel-gallery-east-end-voices-film-programme-unknown,Whitechapel Gallery,London,United Kingdom,"77-82 Whitechapel High Street, London E1 7QX",museum,global,https://www.whitechapelgallery.org,https://www.whitechapelgallery.org/exhibitions/,East End Voices Film Programme,,,[],[],current,https://www.whitechapelgallery.org/wp-content/uploads/2026/06/LCVA-BB-Film-Programme-570x428.png,https://www.whitechapelgallery.org/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
whitechapel-gallery-east-of-the-aldgate-pump-unknown,Whitechapel Gallery,London,United Kingdom,"77-82 Whitechapel High Street, London E1 7QX",museum,global,https://www.whitechapelgallery.org,https://www.whitechapelgallery.org/exhibitions/,East of the Aldgate Pump,,,[],[],current,https://www.whitechapelgallery.org/wp-content/uploads/2026/06/2.-Jyll-Bradley-Self-Portrait-jumper-1987-2024-2025-570x428.jpg,https://www.whitechapelgallery.org/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
whitechapel-gallery-events-unknown,Whitechapel Gallery,London,United Kingdom,"77-82 Whitechapel High Street, London E1 7QX",museum,global,https://www.whitechapelgallery.org,https://www.whitechapelgallery.org/exhibitions/,Events,,,[],[],current,,https://www.whitechapelgallery.org/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
whitechapel-gallery-exhibitions-unknown,Whitechapel Gallery,London,United Kingdom,"77-82 Whitechapel High Street, London E1 7QX",museum,global,https://www.whitechapelgallery.org,https://www.whitechapelgallery.org/exhibitions/,Exhibitions,,,[],[],current,,https://www.whitechapelgallery.org/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
whitechapel-gallery-fozia-ismail-a-song-for-the-xeedho-the-knot-makers-unknown,Whitechapel Gallery,London,United Kingdom,"77-82 Whitechapel High Street, London E1 7QX",museum,global,https://www.whitechapelgallery.org,https://www.whitechapelgallery.org/exhibitions/,Fozia Ismail: A Song for the Xeedho – The Knot Makers,,,[],[],current,https://www.whitechapelgallery.org/wp-content/uploads/2026/06/Fozia-Ismail_Credit-Lisa-Whiting-Photography-1-570x428.jpg,https://www.whitechapelgallery.org/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
whitechapel-gallery-gabriel-chaile-archaeology-of-memory-unknown,Whitechapel Gallery,London,United Kingdom,"77-82 Whitechapel High Street, London E1 7QX",museum,global,https://www.whitechapelgallery.org,https://www.whitechapelgallery.org/exhibitions/,Gabriel Chaile: Archaeology of Memory,,,[],[],current,https://www.whitechapelgallery.org/wp-content/uploads/2026/01/Gabriel-Chaile-Studio-Portrait-570x428.jpg,https://www.whitechapelgallery.org/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
whitechapel-gallery-john-smith-film-programme-unknown,Whitechapel Gallery,London,United Kingdom,"77-82 Whitechapel High Street, London E1 7QX",museum,global,https://www.whitechapelgallery.org,https://www.whitechapelgallery.org/exhibitions/,John Smith Film Programme,,,[],[],current,https://www.whitechapelgallery.org/wp-content/uploads/2026/06/BLIGHT-1994-96-570x428.jpeg,https://www.whitechapelgallery.org/exhibitions/,html,2026-08-23T15:53:36.898514+00:00,2026-08-23T15:53:36.898514+00:00
